a	PCA_1	PCA_2
other_mature	-1.277385458	1.626640676
other_mature	-1.344272175	1.171867425
other_mature	-1.84462868	0.305067245
other_mature	-1.948739482	0.204343553
other_mature	-0.823169621	1.597315201
other_mature	-1.751142418	0.514752615
other_mature	-2.211068853	0.960725315
other_mature	-2.095520518	1.227828104
other_mature	-2.082185674	0.598306874
other_mature	-1.925439984	1.294216126
other_mature	-2.600964766	0.916205373
other_mature	-2.321864651	0.758541375
other_mature	-1.880025597	0.877171056
other_mature	-2.082185674	0.598306874
other_mature	-2.093603555	1.008712658
other_mature	-2.61348677	0.844666137
other_mature	-2.001159445	0.631557417
other_mature	-2.61348677	0.844666137
other_mature	-1.615302612	0.860015027
other_mature	-2.436370701	0.980451847
other_mature	-1.915736483	0.450506142
other_mature	-1.915736483	0.450506142
other_mature	-1.915736483	0.450506142
other_mature	-2.137743445	0.733752575
other_mature	-2.448892705	0.90891261
other_mature	-0.287463383	0.69385458
other_mature	-0.287463383	0.69385458
other_mature	-0.300402787	0.619930702
other_mature	-0.300402787	0.619930702
other_mature	-0.300402787	0.619930702
other_mature	-0.287463383	0.69385458
other_mature	-0.431665109	0.775314312
other_mature	-0.147095584	1.050625738
other_mature	-0.917342219	0.560259091
other_mature	-1.176569358	0.942213979
other_mature	-1.321622709	0.949170153
other_mature	-1.55023958	1.102009216
other_mature	-1.531325111	0.708850648
other_mature	-1.064063555	1.243688623
other_mature	-0.820749575	0.836454487
other_mature	-1.023487395	0.993515656
other_mature	-1.696736827	0.716783127
other_mature	-1.006338466	0.565458141
other_mature	-1.461205129	0.867275849
other_mature	-1.392789039	0.649664096
other_mature	-0.574228455	1.002713934
other_mature	-1.137808433	0.892164464
other_mature	-1.414809485	1.217375995
other_mature	-1.489650991	1.034107418
other_mature	-0.873713961	1.138416407
other_mature	-0.935855497	0.859102917
other_mature	-1.033072108	0.454405374
other_mature	-1.3094853	-0.241963169
other_mature	-1.942294958	-0.081960646
other_mature	-2.077951759	-0.203054886
other_mature	-1.103047042	-0.254220385
other_mature	-1.031095085	-0.231567092
other_mature	-0.975789313	-0.312565699
other_mature	-0.907468402	-0.062349957
other_mature	-0.978385093	-0.267832164
other_mature	-0.915101704	-0.013149413
other_mature	-0.909612004	-0.535913827
other_mature	-1.003368677	-0.405530457
other_mature	-1.176321515	-0.078269437
other_mature	-0.782422744	0.046144467
other_mature	-1.160926219	0.016902634
other_mature	-1.058515545	-0.287549119
other_mature	-0.956422043	-0.258469898
other_mature	-0.813712845	-0.269057305
other_mature	-0.88744746	-0.361400908
other_mature	-1.509128798	-0.193588052
other_mature	-1.333367336	-0.372032033
other_mature	-2.477183467	-1.549229156
other_mature	-0.837016345	1.077699645
other_mature	-1.405127912	-0.551722109
other_mature	-1.403840409	-0.5443665
other_mature	-1.405318654	-0.529919577
other_mature	-1.331566997	-0.450914147
other_mature	-1.752197853	-0.1575882
other_mature	-1.490003557	0.151542841
other_mature	-1.809650792	-0.627627974
other_mature	-1.05477924	-0.461507395
other_mature	-1.01304617	-0.591568396
other_mature	-0.71463723	1.352708771
other_mature	-0.956708654	-0.095774447
other_mature	-0.787273669	-0.135745078
other_mature	-0.664660973	-0.451631811
other_mature	-0.495420936	-0.896861529
other_mature	-0.548410169	-0.879632284
other_mature	-0.478963903	-0.616303684
other_mature	-1.319680323	-0.441678101
other_mature	-3.637638907	-2.341228324
other_mature	-1.969040829	1.134153242
other_mature	-1.511881943	-0.317252756
other_mature	-0.691040802	0.179977222
other_mature	-1.2878901	0.030524646
other_mature	-1.248792428	0.086661541
other_mature	-1.978074053	-0.643487986
other_mature	-1.521514207	0.455331978
other_mature	-1.242444152	-0.100055823
other_mature	-1.584593523	0.880412859
other_mature	-0.886815182	0.599717527
other_mature	-1.189805566	0.011707555
other_mature	-1.143999456	0.018659715
other_mature	-1.167045141	0.211346553
other_mature	-1.442082827	1.502707444
other_mature	-1.464830183	0.613692828
other_mature	-1.025974636	-0.272834809
other_mature	-1.396184517	1.547112512
other_mature	-1.2479583	0.386571581
other_mature	-1.212794072	-0.280565496
other_mature	-1.41927985	-0.195948001
other_mature	-1.342994169	-0.624096757
other_mature	-1.009881023	-0.383189364
other_mature	-1.669057469	0.207868385
other_mature	-1.58115401	-0.728129482
other_mature	0.566567179	1.111491357
other_mature	-1.742680009	-0.033103027
other_mature	-0.035814386	0.863395791
other_mature	-0.899469541	1.11363979
other_mature	-0.403402103	-0.584014501
other_mature	0.429315404	-0.128997531
other_mature	0.71676641	0.678555661
other_mature	-1.341423797	0.486186679
other_mature	-1.580399626	0.204488033
other_mature	-1.384861423	-0.12158293
other_mature	-1.151480461	-0.192005625
other_mature	-1.252512407	1.017045038
other_mature	-2.320617453	-0.709942963
other_mature	-1.094333944	0.413606695
other_mature	-1.053129456	-0.475492784
other_mature	-0.553165864	1.024165025
other_mature	-0.257419883	1.247413846
other_mature	-1.430604428	0.346502868
other_mature	-1.203447111	0.656131537
other_mature	-0.739873403	1.121919795
other_mature	-0.791972274	0.698657963
other_mature	-1.314962839	-0.218877194
other_mature	-1.248775463	0.393508223
other_mature	-1.249881403	0.51992098
other_mature	-0.888613369	0.638245995
other_mature	-0.847147707	1.062923991
other_mature	-2.444169755	0.899834897
other_mature	-1.731775937	0.479133475
other_mature	-0.746810814	0.512709995
other_mature	-0.833967491	0.3349501
other_mature	-0.851184993	0.068904142
other_mature	-0.747702425	0.614624156
other_mature	-1.043038537	0.046997505
other_mature	-0.69638278	-0.327036628
other_mature	-1.829634026	-0.48732025
other_mature	-1.378353854	-0.085864474
other_mature	-0.585376959	0.61387065
other_mature	-1.291737501	-0.372417617
other_mature	-2.135781872	-1.169682303
other_mature	-1.927761144	-0.995635036
other_mature	-1.93266718	-0.957527669
other_mature	-0.4649721	0.700062342
other_mature	-1.343944649	0.90012644
other_mature	-0.277096157	0.834763405
other_mature	-1.256118451	0.920138545
other_mature	-1.780615498	0.914548933
other_mature	-1.205534085	2.225369568
other_mature	-1.478049703	1.408135242
other_mature	-1.444509369	-0.580876725
other_mature	-1.273400218	-0.740083289
other_mature	-1.19188099	-0.050422755
other_mature	-1.357837138	-0.249637235
other_mature	-1.18685925	-0.024891126
other_mature	-1.104668093	-0.181407303
other_mature	-1.350888187	-0.246652819
other_mature	-2.007106972	-0.532185286
other_mature	-1.604117853	-0.061827548
other_mature	-1.348856309	-0.110286574
other_mature	-1.212094459	0.052909659
other_mature	-1.829982131	0.265560549
other_mature	-1.922573922	0.29529987
other_mature	-1.483751816	-0.046267771
other_mature	-1.785225948	-0.437383549
other_mature	-1.588340051	-0.055303231
other_mature	-0.818492129	-0.422743039
other_mature	-0.54565893	-0.122849673
other_mature	-0.895524166	-0.519395747
other_mature	-1.215450262	1.005956285
other_mature	-0.659172824	-0.506337323
other_mature	1.23477408	5.642650754
other_mature	1.21966591	5.790303196
other_mature	1.936553971	5.737124279
other_mature	-0.950812267	-0.132730905
other_mature	-2.205555291	0.468935123
other_mature	-0.936809028	-0.035313437
other_mature	-1.235924675	1.363413873
other_mature	-1.348282649	-0.465616124
other_mature	-0.646758255	3.903849947
other_mature	-1.07280607	-0.211866847
other_mature	1.052421645	1.98656256
other_mature	0.499874662	1.514499875
other_mature	1.019615629	3.44171855
other_mature	-1.120580192	-0.065519711
other_mature	-0.993259821	0.047683797
other_mature	-1.016210542	1.37326741
other_mature	-1.163022634	-0.122042125
other_mature	-1.159421729	-0.159579712
other_mature	-1.28960168	-0.172495715
other_mature	-1.159849536	0.526753075
other_mature	-1.109218479	0.562799745
other_mature	-1.376917247	0.246587474
other_mature	-1.292479432	-0.031815012
other_mature	-1.216631907	0.249066866
other_mature	-1.439901687	0.490039953
other_mature	-1.242983093	0.566984066
other_mature	-1.410254573	-0.052519514
other_mature	-1.100881497	0.389429189
other_mature	-1.446185339	0.129910621
other_mature	-1.803273965	-0.153637401
other_mature	-1.079770785	0.335301829
other_mature	-1.199118478	0.341025263
other_mature	-1.79003326	-0.296024741
other_mature	-0.902411669	-0.080829339
other_mature	-0.980056321	0.736872901
other_mature	-1.357917133	0.116110191
other_mature	-1.386838813	0.117497158
other_mature	-1.015645877	-0.018137472
other_mature	-1.308064792	0.21692779
other_mature	-1.32253188	-0.047792061
other_mature	-0.509351255	0.142062172
other_mature	-0.958574687	-0.673986948
other_mature	-1.657647692	-0.420440145
other_mature	-1.084498055	0.111905502
other_mature	-0.886706342	0.146468889
other_mature	-1.347842574	-0.276976818
other_mature	-2.556629158	-0.219102314
other_mature	-3.142840858	-1.624494936
other_mature	-0.832228302	0.182149674
other_mature	-1.006020733	0.00465831
other_mature	-1.062539129	-0.453366909
other_mature	-1.094453984	-0.462016502
other_mature	-1.198380369	-0.467828165
other_mature	-1.270398997	-0.388529035
other_mature	-1.270398997	-0.388529035
other_mature	-1.270398997	-0.388529035
other_mature	-1.270398997	-0.388529035
other_mature	-1.092553661	0.25240331
other_mature	-1.058677959	0.218586166
other_mature	-1.644900688	1.2710892
other_mature	-1.330003041	0.213432475
other_mature	-1.552918838	-0.556287164
other_mature	-0.802350043	0.078139499
other_mature	-1.091278758	0.766731271
other_mature	-1.350282376	-0.487602199
other_mature	-1.886022224	-0.488014685
other_mature	-1.298822985	-0.167992493
other_mature	-1.639770821	-0.435225502
other_mature	-1.570383553	-0.308605257
other_mature	-1.560217898	-0.529397387
other_mature	-1.235934346	-0.38018427
other_mature	-1.274994773	-0.436706879
other_mature	-0.914458175	0.326605151
other_mature	-1.647726716	-0.247230005
other_mature	-1.442691085	-0.238538853
other_mature	-1.212072831	-0.181101644
other_mature	-1.035140941	-0.123703781
other_mature	-0.913230705	-0.036606163
other_mature	-1.26926522	-0.392315268
other_mature	-1.272375143	0.019829297
other_mature	-1.109569187	0.056730398
other_mature	-1.165778594	-0.124696047
other_mature	-1.189822704	-0.5499561
other_mature	-1.15225473	1.211878923
other_mature	-1.150760992	1.041139615
other_mature	-1.051466139	1.261540094
other_mature	-1.49996336	-0.328372852
other_mature	-0.952435066	0.021308807
other_mature	-0.367342056	-0.630961366
other_mature	-0.949798663	-0.636110263
other_mature	-1.144431166	-0.229488614
other_mature	-0.955160043	0.031457555
other_mature	-1.031611451	-0.318821758
other_mature	-1.161183578	-0.043383965
other_mature	-1.257103593	0.274007569
other_mature	-1.20887766	-0.286579724
other_mature	-0.823586831	0.814438573
other_mature	-0.942108797	0.881391778
other_mature	-0.802316577	0.935957276
other_mature	-0.99225682	0.004030497
other_mature	-0.851962448	0.509136789
other_mature	-0.883592013	0.307684986
other_mature	-1.961195655	-0.666834741
other_mature	-1.849631725	-0.488365604
other_mature	-2.155442326	-0.621587507
other_mature	-1.758305265	-0.539887842
other_mature	-1.886015285	-0.961740681
other_mature	-1.3620574	-0.112660557
other_mature	-1.819042749	-0.474193109
other_mature	-1.031495719	0.259477123
other_mature	-1.494332324	-0.149617841
other_mature	-1.350368908	-0.127348554
other_mature	-1.640763958	-0.07076064
other_mature	-1.434176437	-0.091043783
other_mature	-1.228029849	-0.136540083
other_mature	-1.114513358	-0.16567684
other_mature	-1.304575494	-0.529551856
other_mature	-1.587144186	-0.368883015
other_mature	-1.390278491	0.118478377
other_mature	-1.538745415	0.05400873
other_mature	-1.140323219	-0.142344964
other_mature	-1.78968679	-0.504027901
other_mature	-1.831730277	-0.508114514
other_mature	-1.409336639	-0.023129522
other_mature	-1.326321508	0.563797318
other_mature	-1.661607547	0.265713074
other_mature	-0.429891897	-0.246810764
other_mature	-0.408041419	-0.2805883
other_mature	-1.955863777	0.167394589
other_mature	-1.971824075	0.142556356
other_mature	-1.982918077	0.214947053
other_mature	-1.982562062	0.150915212
other_mature	-1.970166565	0.18662242
other_mature	-2.072281902	0.008709897
other_mature	-1.998261661	0.093230559
other_mature	-1.742350379	0.164093306
other_mature	-1.420198968	-0.185079942
other_mature	-1.158316198	-0.101334504
other_mature	-1.345893706	-0.334077718
other_mature	-0.89738796	1.067425439
other_mature	-1.613259756	-0.404684585
other_mature	-1.721456146	-0.268811294
other_mature	-1.738219589	0.132255758
other_mature	-1.832521638	-0.162990656
other_mature	-1.579318441	-0.275627645
other_mature	-1.403224704	-1.015063719
other_mature	-1.421488054	-0.755160495
other_mature	-1.368872638	-1.063098514
other_mature	-1.299737159	-0.891039509
other_mature	-1.343145609	-0.677329638
other_mature	-1.642140615	-0.046991494
other_mature	-1.61351793	0.228769081
other_mature	-1.411748327	-0.525709759
other_mature	-1.445583929	0.477422642
other_mature	-1.335206334	-0.176832637
other_mature	-1.15788146	0.042870373
other_mature	-1.093194228	0.02271962
other_mature	-1.425743725	0.122959951
other_mature	-1.153231298	-0.036494847
other_mature	-1.153862025	-0.054677292
other_mature	-1.1445485	-0.014397356
other_mature	-1.165857022	0.047643589
other_mature	-1.221789236	-0.093597509
other_mature	-1.254485939	-0.198613006
other_mature	-1.21879127	-0.223776007
other_mature	-1.20690156	-0.779889044
other_mature	-1.042733041	-0.706678918
other_mature	-1.109196248	-0.665397581
other_mature	-1.358551119	-0.89957077
other_mature	-1.440203498	0.084215401
other_mature	-1.491978971	0.087570839
other_mature	-1.542148215	0.018521221
other_mature	-1.113656031	0.071175742
other_mature	-1.07694241	-0.493388307
other_mature	-0.665840624	-0.528015524
other_mature	-0.941983697	-0.609168043
other_mature	-1.258461601	-0.38448171
other_mature	-1.516392248	-0.227294988
other_mature	-0.901342902	-0.227908079
other_mature	-0.938194862	-0.564010909
other_mature	0.180173521	1.931895217
other_mature	-1.221820114	-0.191177424
other_mature	-1.246786365	-0.458525636
other_mature	-1.19450098	-0.395128807
other_mature	-1.152133308	-0.354139513
other_mature	-1.30747963	-0.08141912
other_mature	-1.223747975	0.038589823
other_mature	-1.251901056	-0.466836407
other_mature	-1.431938973	-0.268509039
other_mature	-1.691029452	-0.470938922
other_mature	-1.268526512	0.303295661
other_mature	-1.189771286	0.229237055
other_mature	-1.004848867	-0.111348888
other_mature	-1.219295269	-0.185185864
other_mature	-1.090027415	0.08920379
other_mature	-2.458104446	-0.391820103
other_mature	-1.167818928	0.5707234
other_mature	-0.755049312	0.638710021
other_mature	-0.452114493	0.5206014
other_mature	-0.461562299	0.269424838
other_mature	-2.051648414	0.598749744
other_mature	-1.114529621	0.110143077
other_mature	-0.466491633	0.832864555
other_mature	-1.200656112	0.298954857
other_mature	-1.725324459	-0.331887862
other_mature	-0.83757488	-0.243000479
other_mature	-0.763373772	0.056565684
other_mature	-1.260241769	0.703129028
other_mature	-1.140034812	0.40368277
other_mature	-1.128783156	0.467964403
other_mature	-1.72999271	0.151704865
other_mature	-1.127116232	0.277429233
other_mature	-1.348923543	0.333291844
other_mature	-0.869280176	0.746619433
other_mature	-1.854112067	0.498816114
other_mature	-1.454791206	-0.507936876
other_mature	-0.748773746	-0.526527735
other_mature	-1.265433534	-0.166219501
other_mature	-0.737790386	-0.550561942
other_mature	-0.765964748	-0.501962059
other_mature	-1.194922528	-0.602984941
other_mature	-1.422476449	-0.354186207
other_mature	-0.978771256	-0.042432014
other_mature	-1.554004897	-0.305939433
other_mature	-1.332961341	0.787308294
other_mature	-1.338312072	0.177823219
other_mature	-1.98658693	-0.675657041
other_mature	-1.8881063	-0.383494793
other_mature	-1.572154709	-0.655510404
other_mature	-1.041962094	-0.311096555
other_mature	-1.043327906	-0.380566481
other_mature	-0.689534032	-0.552025332
other_mature	-0.72016863	0.871379039
other_mature	-0.25226209	1.122778965
other_mature	-0.249598338	1.020396703
other_mature	-0.721228475	0.934601657
other_mature	-1.351811093	0.465449793
other_mature	-1.375323324	-0.450085989
other_mature	-1.276864148	-0.205129453
other_mature	-1.341441376	-0.587563107
other_mature	-0.999517097	-0.305558173
other_mature	-1.297708859	-0.190960113
other_mature	-1.846833479	0.361619118
other_mature	-1.203334194	-0.490527403
other_mature	-1.37273871	-0.399864087
other_mature	-1.481506371	-0.493311204
other_mature	-1.081295965	-0.504546267
other_mature	-1.208177582	-0.516190311
other_mature	-1.074203043	0.066951117
other_mature	-1.247226914	-0.206147811
other_mature	-1.247226914	-0.206147811
other_mature	-0.726618087	0.133925081
other_mature	-0.344533265	0.950855166
other_mature	-0.47430102	1.21694255
other_mature	-1.305378127	0.320233088
other_mature	-0.47430102	1.21694255
other_mature	-0.836474516	0.948425818
other_mature	-1.27481386	-0.401037324
other_mature	-1.538639002	-0.316541446
other_mature	-1.269768359	-0.310691615
other_mature	-1.447372493	-0.031630022
other_mature	-1.534293528	-0.362018565
other_mature	-0.981476421	-0.488098954
other_mature	-1.011481586	-0.486154395
other_mature	-0.984079588	0.427240016
other_mature	-1.895928466	-0.416205554
other_mature	-1.503715083	-0.150270422
other_mature	-1.653605074	0.195187585
other_mature	-1.726601889	0.013861045
other_mature	-0.963970672	-0.199845098
other_mature	-1.337668823	0.166092719
other_mature	-1.095263177	-0.095633203
other_mature	-1.093436253	-0.047063149
other_mature	-1.157441964	-0.227032965
other_mature	-1.119481744	-0.045814113
other_mature	-1.082184685	-0.599265594
other_mature	-1.260436573	0.014425095
other_mature	-1.253313966	0.055117137
other_mature	-1.183510248	-0.251192945
other_mature	-1.133201983	0.559669088
other_mature	-1.593541929	-0.330363487
other_mature	-1.354941433	-0.102364643
other_mature	-1.520400619	0.1556124
other_mature	-1.401194472	-0.169085286
other_mature	-1.540468817	0.099424476
other_mature	-1.230862426	0.070999028
other_mature	-1.33094478	-0.193426641
other_mature	-1.391602436	0.428126602
other_mature	-0.948021564	0.003813731
other_mature	-1.497454912	0.063148716
other_mature	-1.062943692	0.685161741
other_mature	-1.436086824	-0.418274743
other_mature	-1.418896817	-0.42044808
other_mature	-1.154704632	-0.53095445
other_mature	-1.489666799	0.212187511
other_mature	-1.33885725	-0.002089074
other_mature	-1.540235317	-0.098355824
other_mature	-1.059371014	-0.382473302
other_mature	-1.198292245	-0.356813921
other_mature	-1.301148859	-0.674821831
other_mature	-1.301148859	-0.674821831
other_mature	-1.589465808	1.843652512
other_mature	-0.616653725	1.044111125
other_mature	-1.47719728	0.36756931
other_mature	-1.321016408	0.473066318
other_mature	-1.06071581	0.541885155
other_mature	-1.337883121	0.729079996
other_mature	-1.095865157	0.3069739
other_mature	-1.243007961	0.30044263
other_mature	-1.294657986	-0.385179871
other_mature	-1.600046281	-0.168251916
other_mature	-1.208329035	-0.404705282
other_mature	-1.349022911	-0.026269206
other_mature	-1.416069292	-0.056546184
other_mature	-1.310522721	-0.067002879
other_mature	-2.179174306	0.508057196
other_mature	-2.089303806	0.505551102
other_mature	-2.330254414	0.601423225
other_mature	-1.312730895	-0.163796605
other_mature	-1.272087961	-0.174054751
other_mature	-1.14804493	-0.132982994
other_mature	-1.016048484	-0.151939832
other_mature	-1.110033771	-0.213816525
other_mature	-1.024890934	-0.180619695
other_mature	-2.746936324	-1.141764815
other_mature	-1.494983649	0.358394331
other_mature	-1.379444841	0.082095425
other_mature	-1.278995765	0.161532116
other_mature	-2.518394963	-1.061039579
other_mature	-1.103739955	0.485584838
other_mature	-1.26027722	0.443556037
other_mature	-2.496764703	-0.607817985
other_mature	-2.101315789	0.156990783
other_mature	-0.411729734	1.07488312
other_mature	-1.191118711	0.601285753
other_mature	-1.446746784	0.976859704
other_mature	-1.219373615	-0.450885939
other_mature	-2.490607485	0.740688549
other_mature	-2.072578128	-0.091456726
other_mature	-1.071264212	1.306424841
other_mature	-1.606034139	0.118189571
other_mature	-1.669235644	0.37996303
other_mature	-2.395019773	-0.277581974
other_mature	-1.584355997	-0.303686661
other_mature	-1.093559866	-0.017485299
other_mature	-1.221484598	0.207559902
other_mature	-1.45818524	0.512666058
other_mature	-1.416428253	1.06888747
other_mature	-1.142445772	-0.452640256
other_mature	-0.272072348	-0.306806136
other_mature	-1.047774952	0.786494476
other_mature	-1.477546601	0.531167402
other_mature	-1.378890404	0.320119219
other_mature	-1.390644606	-0.13987508
other_mature	-1.056849714	-0.258250443
other_mature	-1.178949058	-0.271643138
other_mature	-1.01768877	-0.220363549
other_mature	-1.089454693	-0.69957592
other_mature	-1.127541213	-0.557610086
other_mature	-1.118706027	-0.837297155
other_mature	-1.172618123	-0.070258776
other_mature	-1.602978204	-0.158602243
other_mature	-1.424458292	0.377703657
other_mature	-1.424458292	0.377703657
other_mature	-1.180071795	0.694886926
other_mature	-1.255889061	0.607473348
other_mature	-1.216218829	0.525869227
other_mature	-1.415480738	0.616378218
other_mature	-1.415480738	0.616378218
other_mature	-1.596392517	0.459120163
other_mature	-1.636731158	0.268956612
other_mature	-1.383356869	0.554122792
other_mature	-1.440880633	0.566958258
other_mature	-1.384397754	0.673099504
other_mature	-1.283606811	-0.475441541
other_mature	-1.762495115	0.075055464
other_mature	-2.194576205	-0.402751758
other_mature	-1.457650711	-1.091080356
other_mature	-1.740188084	-0.131461972
other_mature	-1.761008049	-0.294796964
other_mature	-1.299017916	-0.368773132
other_mature	-1.299017916	-0.368773132
other_mature	-1.443441067	0.202726795
other_mature	-1.790512378	-0.453727528
other_mature	-1.573900853	-0.00144543
other_mature	-1.098328813	-0.291926257
other_mature	-1.992921649	-0.243633898
other_mature	-1.117066071	-0.037992807
other_mature	-1.372208243	-0.122228466
other_mature	-4.103964397	-2.036982691
other_mature	-4.097203931	-2.064053324
other_mature	-1.074093099	-0.265373417
other_mature	-0.745928917	0.033222299
other_mature	-1.089613493	-0.386232311
other_mature	-1.148033314	-0.353699827
other_mature	-1.334288506	1.980579666
other_mature	-0.402041827	2.199907784
other_mature	-1.478130244	1.626077765
other_mature	-2.192004407	0.360095698
other_mature	-2.177982973	0.38234413
other_mature	-2.655648674	-0.512593972
other_mature	-2.737503602	-0.031771511
other_mature	-2.199545331	-0.501151505
other_mature	-2.11756432	0.241243856
other_mature	-1.369021489	0.011994787
other_mature	0.157899917	1.983922579
other_mature	-1.32904923	-0.568166994
other_mature	-1.297335024	-0.082480406
other_mature	-1.31601244	0.933096591
other_mature	-1.784261061	1.412329179
other_mature	-1.947881185	1.074653602
other_mature	-1.804368433	1.084755801
other_mature	-2.257149004	0.477695278
other_mature	-2.79647734	0.378457997
other_mature	-1.835324008	-0.080511329
other_mature	-0.861203984	1.282251585
other_mature	-1.459954949	0.937594582
other_mature	-0.893265946	0.404049636
other_mature	-0.943798224	0.337467675
other_mature	-0.417910922	0.569581706
other_mature	-1.327894446	0.104619352
other_mature	-0.577180962	0.317267138
other_mature	-0.647162472	0.510997465
other_mature	-0.732631318	0.058760259
other_mature	-1.481893713	0.472802464
other_mature	-1.877478413	0.302372636
other_mature	-0.354006052	0.814725992
other_mature	-1.192173896	0.255057702
other_mature	-0.71999276	0.460798301
other_mature	-1.974247552	0.18716559
other_mature	-1.57197834	0.320341141
other_mature	-0.808792396	-0.046050639
other_mature	-0.917233416	-0.111023969
other_mature	-1.005528517	-0.405375092
other_mature	-1.233679301	-0.451831807
other_mature	-0.658263147	0.376055263
other_mature	-1.264311626	0.307262933
other_mature	-1.291171028	0.333343746
other_mature	-1.460167269	0.22626198
other_mature	-0.842185114	-0.013424787
other_mature	-0.978338124	-0.08051093
other_mature	-1.202241631	0.43298876
other_mature	-1.217208542	0.071988155
other_mature	-0.880346524	0.06652275
other_mature	-1.389612841	0.294521012
other_mature	-1.219987371	0.251708086
other_mature	-0.64857828	0.17130745
other_mature	-1.465678023	1.05160772
other_mature	-1.91903089	-0.512104225
other_mature	-1.266430487	0.177004475
other_mature	-1.041917125	0.726297491
other_mature	-1.511961989	0.962553148
other_mature	-0.969735989	1.519849232
other_mature	-0.573722471	1.217869001
other_mature	-0.30735524	1.743637293
other_mature	-0.17689445	1.797656661
other_mature	-0.954513161	1.606818499
other_mature	-1.179571463	1.001716537
other_mature	-0.446312066	1.984912592
other_mature	-0.954513161	1.606818499
other_mature	-1.254175961	0.538798952
other_mature	-0.654995507	0.334694003
other_mature	-0.532494937	0.514866012
other_mature	-0.875292727	0.726654186
other_mature	-1.172286937	1.336873187
other_mature	-1.014685884	1.520796373
other_mature	-1.548242153	1.552705388
other_mature	-0.752045494	1.269454955
other_mature	-1.652066458	0.012258251
other_mature	-1.01367602	0.330921237
other_mature	-0.681274689	0.82225194
other_mature	-0.955866071	0.331772463
other_mature	-1.249734474	1.401739218
other_mature	-1.181704011	-0.939131057
other_mature	-2.513143325	-0.909266431
other_mature	-0.800146353	-0.485035724
other_mature	-1.601415357	-0.284953314
other_mature	-1.711443425	0.730158552
other_mature	-1.393712077	0.974185852
other_mature	-1.144872385	0.630921659
other_mature	-1.112849609	0.576533592
other_mature	-1.339280533	0.538345445
other_mature	-2.49848684	-0.482686363
other_mature	-1.545056918	-0.278623005
other_mature	-0.908360049	-0.152463782
other_mature	-0.728370489	-0.009463691
other_mature	-0.898795309	-0.419540066
other_mature	-0.924462285	-0.036451698
other_mature	-0.871322576	0.115682045
other_mature	-0.863416204	-0.085629601
other_mature	-0.714112191	-0.041869762
other_mature	-0.784503766	0.056800686
other_mature	-1.428010715	-0.412521724
other_mature	-0.931246314	-0.732953394
other_mature	-1.294724408	-0.442291366
other_mature	-1.61504843	0.465571859
other_mature	-0.739657473	-0.471325691
other_mature	-1.446415619	-0.457644216
other_mature	-3.41436041	-0.111296503
other_mature	-0.586745531	0.017085882
other_mature	-0.888961551	0.278837317
other_mature	-1.132297338	-0.247260467
other_mature	-0.790986973	-0.032913443
other_mature	-1.296084026	-0.462464355
other_mature	0.014358673	1.201318542
other_mature	-0.302307454	1.144364832
other_mature	-1.579490994	0.365839967
other_mature	-1.143641777	0.498882383
other_mature	-1.278832718	0.279398258
other_mature	-0.405877138	-0.242225547
other_mature	-1.193893689	0.203476456
other_mature	-1.417802231	0.017642845
other_mature	-1.174819138	-0.756041614
other_mature	-1.502554779	-0.251516544
other_mature	-1.712104138	-0.210824058
other_mature	-1.062503358	0.597714519
other_mature	-1.14013972	0.104262959
other_mature	-1.419567971	1.214824569
other_mature	-1.285816888	0.342932379
other_mature	-1.196869539	0.277819583
other_mature	-0.914310843	0.384302387
other_mature	-0.746736394	-0.335028174
other_mature	-1.366213081	-0.386404661
other_mature	-1.16980372	-0.602976826
other_mature	-1.371203212	-0.621557559
other_mature	-2.607529766	-0.501108858
other_mature	-1.440407343	0.448579528
other_mature	-1.168473432	-0.238253534
other_mature	-1.489766535	-0.045349237
other_mature	-1.541143816	-0.285060147
other_mature	-0.90249224	-0.429384919
other_mature	-1.195296783	-0.448096577
other_mature	-1.023819296	-0.354047237
other_mature	-2.086918975	1.291767331
other_mature	-1.351314906	-0.588154465
other_mature	-1.30532455	-0.459196429
other_mature	-0.765683207	0.363905536
other_mature	-1.177707252	-0.235828621
other_mature	-1.055303849	-0.100174827
other_mature	-1.086699386	0.081190496
other_mature	-0.688678724	0.456821781
other_mature	-1.144595539	0.065166729
other_mature	-1.31316962	-0.189915675
other_mature	-1.235219683	-0.098412975
other_mature	-0.827836568	0.203378681
other_mature	-1.240168123	-0.451351593
other_mature	-1.069184685	-0.040195802
other_mature	-1.154863544	-0.374201129
other_mature	-1.058036196	-0.488863338
other_mature	-0.902243226	-0.343402041
other_mature	-0.919463207	-0.30553654
other_mature	-1.276090809	-0.611092381
other_mature	-0.798429808	-0.278660484
other_mature	-0.893291286	-0.338648659
other_mature	-0.656676654	-0.251866162
other_mature	-1.031048313	-0.320389926
other_mature	-1.285040804	-0.501485973
other_mature	-0.932275998	-0.431701082
other_mature	-1.219077474	-0.465499782
other_mature	-1.910329878	0.630208429
other_mature	-1.642835317	0.179260039
other_mature	-1.425902403	0.160707583
other_mature	-1.432880421	0.178599053
other_mature	-1.062845809	0.169893714
other_mature	-1.131212946	-0.07508119
other_mature	-1.174634704	0.075423776
other_mature	-1.09766762	0.071732745
other_mature	-0.980542438	-0.433331585
other_mature	-1.143541414	0.70397623
other_mature	-1.25698707	0.647694935
other_mature	-1.374944249	-0.36692861
other_mature	-1.77671692	-0.443727304
